> QA_Iteration0-0| Output Layer: [0.41875106] | Score:[0.92428344] | Label: 0| Elapsed: 4.19
> QA_Iteration711-2| Output Layer: [-3.6314275] | Score:[0.02613388] | Label: 0| Elapsed: 2.90
> QA_Iteration711-3| Output Layer: [-3.3768382] | Score:[0.03358493] | Label: 0| Elapsed: 3.02
> QA_Iteration711-4| Output Layer: [-3.583408] | Score:[0.02740197] | Label: 0| Elapsed: 3.75
> QA_Iteration711-5| Output Layer: [-3.4626188] | Score:[0.03086626] | Label: 0| Elapsed: 3.04
> QA_Iteration711-6| Output Layer: [-3.4012952] | Score:[0.03278667] | Label: 0| Elapsed: 2.95
> QA_Iteration711-7| Output Layer: [-3.5079315] | Score:[0.02951882] | Label: 0| Elapsed: 2.94
> QA_Iteration711-8| Output Layer: [-3.3478353] | Score:[3.3823917] | Label: 1| Elapsed: 3.14
> QA_Iteration711-9| Output Layer: [-3.537111] | Score:[0.02868198] | Label: 0| Elapsed: 4.09
> QA_Iteration711-10| Output Layer: [-3.6081474] | Score:[0.02674126] | Label: 0| Elapsed: 3.76
> QA_Iteration711-11| Output Layer: [-3.4742045] | Score:[0.03051608] | Label: 0| Elapsed: 3.03
> QA_Iteration711-12| Output Layer: [-3.3838305] | Score:[0.03335478] | Label: 0| Elapsed: 2.95
> QA_Iteration711-13| Output Layer: [-3.573421] | Score:[0.02767324] | Label: 0| Elapsed: 2.93
> QA_Iteration711-14| Output Layer: [-3.4605649] | Score:[0.03092875] | Label: 0| Elapsed: 3.04
> QA_Iteration711-15| Output Layer: [-3.4195595] | Score:[0.03220273] | Label: 0| Elapsed: 2.94
> QA_Iteration711-16| Output Layer: [-3.2144136] | Score:[0.0393927] | Label: 0| Elapsed: 3.00
> QA_Iteration711-17| Output Layer: [-3.2045655] | Score:[0.03977491] | Label: 0| Elapsed: 3.20
> QA_Iteration712-0| Output Layer: [-2.9143944] | Score:[0.05281716] | Label: 0| Elapsed: 4.04
> QA_Iteration712-1| Output Layer: [-2.837598] | Score:[2.8945134] | Label: 1| Elapsed: 3.70
> QA_Iteration712-2| Output Layer: [-3.781761] | Score:[0.02252689] | Label: 0| Elapsed: 3.03
> QA_Iteration712-3| Output Layer: [-2.9833791] | Score:[0.04938188] | Label: 0| Elapsed: 2.94
> QA_Iteration712-4| Output Layer: [-2.9063778] | Score:[0.05323116] | Label: 0| Elapsed: 3.01
> QA_Iteration712-5| Output Layer: [-3.7744355] | Score:[0.02269065] | Label: 0| Elapsed: 3.02
> QA_Iteration712-6| Output Layer: [-3.3491154] | Score:[0.03451292] | Label: 0| Elapsed: 2.94
> QA_Iteration712-7| Output Layer: [-3.2872312] | Score:[0.03667627] | Label: 0| Elapsed: 2.89
> QA_Iteration713-0| Output Layer: [-2.2647305] | Score:[0.09881134] | Label: 0| Elapsed: 2.91
> QA_Iteration713-1| Output Layer: [-3.0842414] | Score:[0.04474843] | Label: 0| Elapsed: 2.93
> QA_Iteration714-0| Output Layer: [-1.8296602] | Score:[0.14882345] | Label: 0| Elapsed: 3.73
> QA_Iteration714-1| Output Layer: [-2.3629298] | Score:[0.08997232] | Label: 0| Elapsed: 2.90
> QA_Iteration714-2| Output Layer: [-2.9285345] | Score:[0.05209455] | Label: 0| Elapsed: 2.89
> QA_Iteration714-3| Output Layer: [-1.997252] | Score:[0.12725599] | Label: 0| Elapsed: 2.90
> QA_Iteration714-4| Output Layer: [-3.7091742] | Score:[0.02420249] | Label: 0| Elapsed: 2.94
> QA_Iteration714-5| Output Layer: [-2.057969] | Score:[0.12019176] | Label: 0| Elapsed: 3.49
> QA_Iteration715-0| Output Layer: [-3.4909897] | Score:[0.03001569] | Label: 0| Elapsed: 2.91
> QA_Iteration715-1| Output Layer: [-3.279145] | Score:[0.0369686] | Label: 0| Elapsed: 3.75
> QA_Iteration715-2| Output Layer: [-3.4084496] | Score:[0.0325567] | Label: 0| Elapsed: 2.90
> QA_Iteration715-3| Output Layer: [-3.189724] | Score:[0.04035779] | Label: 0| Elapsed: 2.94
> QA_Iteration715-4| Output Layer: [-3.5761123] | Score:[0.02759988] | Label: 0| Elapsed: 2.89
> QA_Iteration715-5| Output Layer: [-3.5908027] | Score:[0.02720281] | Label: 0| Elapsed: 2.92
> QA_Iteration715-6| Output Layer: [-3.284037] | Score:[0.03679147] | Label: 0| Elapsed: 3.02
> QA_Iteration715-7| Output Layer: [-3.415487] | Score:[0.03233204] | Label: 0| Elapsed: 3.72
> QA_Iteration715-8| Output Layer: [-3.5975287] | Score:[0.0270229] | Label: 0| Elapsed: 3.02
> QA_Iteration715-9| Output Layer: [-3.3511057] | Score:[0.03444547] | Label: 0| Elapsed: 2.93
> QA_Iteration715-10| Output Layer: [-3.4796946] | Score:[0.03035152] | Label: 0| Elapsed: 2.95
> QA_Iteration716-0| Output Layer: [-2.8075943] | Score:[0.05859904] | Label: 0| Elapsed: 3.02
> QA_Iteration716-1| Output Layer: [-3.0233946] | Score:[0.04749012] | Label: 0| Elapsed: 2.94
> QA_Iteration716-2| Output Layer: [-3.365701] | Score:[0.03395476] | Label: 0| Elapsed: 3.49
> QA_Iteration717-0| Output Layer: [-3.3487635] | Score:[0.03452487] | Label: 0| Elapsed: 2.92
> QA_Iteration717-1| Output Layer: [-3.4016075] | Score:[0.03277659] | Label: 0| Elapsed: 2.94
> QA_Iteration717-2| Output Layer: [-2.8941257] | Score:[0.05386999] | Label: 0| Elapsed: 3.46
> QA_Iteration717-3| Output Layer: [-3.2288826] | Score:[0.03883769] | Label: 0| Elapsed: 2.89
> QA_Iteration717-4| Output Layer: [-3.923627] | Score:[0.01957639] | Label: 0| Elapsed: 2.92
> QA_Iteration717-5| Output Layer: [-3.6982865] | Score:[0.02446422] | Label: 0| Elapsed: 3.04
> QA_Iteration717-6| Output Layer: [-3.465366] | Score:[0.03078287] | Label: 0| Elapsed: 3.73
> QA_Iteration717-7| Output Layer: [-3.8960848] | Score:[0.02011759] | Label: 0| Elapsed: 3.02
> QA_Iteration717-8| Output Layer: [-3.479756] | Score:[0.03034968] | Label: 0| Elapsed: 2.94
> QA_Iteration717-9| Output Layer: [-3.0831232] | Score:[0.04479739] | Label: 0| Elapsed: 2.96
> QA_Iteration717-10| Output Layer: [-3.5457697] | Score:[0.02843818] | Label: 0| Elapsed: 3.03
> QA_Iteration717-11| Output Layer: [-3.1780734] | Score:[0.04082121] | Label: 0| Elapsed: 2.94
> QA_Iteration717-12| Output Layer: [-3.8431234] | Score:[0.02120025] | Label: 0| Elapsed: 3.50
> QA_Iteration717-13| Output Layer: [-3.7887907] | Score:[0.02237084] | Label: 0| Elapsed: 2.93
> QA_Iteration717-14| Output Layer: [-3.9455132] | Score:[0.01915662] | Label: 0| Elapsed: 3.05
> QA_Iteration718-0| Output Layer: [-4.0088863] | Score:[0.01799079] | Label: 0| Elapsed: 3.72
> QA_Iteration718-1| Output Layer: [-3.5608532] | Score:[0.02801836] | Label: 0| Elapsed: 3.03
> QA_Iteration718-2| Output Layer: [-3.5339222] | Score:[0.02877228] | Label: 0| Elapsed: 2.93
> QA_Iteration718-3| Output Layer: [-3.8770282] | Score:[0.0205007] | Label: 0| Elapsed: 2.98
> QA_Iteration718-4| Output Layer: [-3.4024801] | Score:[0.03274847] | Label: 0| Elapsed: 3.03
> QA_Iteration718-5| Output Layer: [-3.7694542] | Score:[0.02280268] | Label: 0| Elapsed: 2.95
> QA_Iteration718-6| Output Layer: [-3.7317853] | Score:[0.02366774] | Label: 0| Elapsed: 3.61
> QA_Iteration718-7| Output Layer: [-3.6812782] | Score:[0.0248787] | Label: 0| Elapsed: 2.90
> QA_Iteration718-8| Output Layer: [-3.5299563] | Score:[0.02888498] | Label: 0| Elapsed: 2.90
> QA_Iteration719-0| Output Layer: [-3.5765972] | Score:[0.02758668] | Label: 0| Elapsed: 2.95
> QA_Iteration719-1| Output Layer: [-3.7931256] | Score:[3.8154008] | Label: 1| Elapsed: 3.55
> QA_Iteration719-2| Output Layer: [-3.5366292] | Score:[0.0286956] | Label: 0| Elapsed: 2.90
> QA_Iteration719-3| Output Layer: [-3.1623228] | Score:[0.04145601] | Label: 0| Elapsed: 2.91
> QA_Iteration719-4| Output Layer: [-4.0303335] | Score:[0.01761239] | Label: 0| Elapsed: 2.94
> QA_Iteration719-5| Output Layer: [-3.506322] | Score:[0.02956568] | Label: 0| Elapsed: 3.51
> QA_Iteration719-6| Output Layer: [-3.467096] | Score:[0.03073047] | Label: 0| Elapsed: 2.91
> QA_Iteration720-0| Output Layer: [-3.5977297] | Score:[0.02701754] | Label: 0| Elapsed: 2.92
> QA_Iteration720-1| Output Layer: [-3.8445847] | Score:[0.02116962] | Label: 0| Elapsed: 2.93
> QA_Iteration720-2| Output Layer: [-3.2767563] | Score:[0.0370554] | Label: 0| Elapsed: 2.92
> QA_Iteration720-3| Output Layer: [-3.1991303] | Score:[3.2391176] | Label: 1| Elapsed: 2.91
> QA_Iteration720-4| Output Layer: [-3.1569295] | Score:[0.04167559] | Label: 0| Elapsed: 2.91
> QA_Iteration721-0| Output Layer: [-3.2790425] | Score:[3.3160148] | Label: 1| Elapsed: 2.95
> QA_Iteration721-1| Output Layer: [-2.8858597] | Score:[0.05430521] | Label: 0| Elapsed: 2.90
> QA_Iteration721-2| Output Layer: [-3.1378105] | Score:[0.04246321] | Label: 0| Elapsed: 2.94
> QA_Iteration721-3| Output Layer: [-3.2139378] | Score:[0.03941109] | Label: 0| Elapsed: 3.07
> QA_Iteration721-4| Output Layer: [-3.209359] | Score:[0.03958843] | Label: 0| Elapsed: 3.72
> QA_Iteration721-5| Output Layer: [-2.6029773] | Score:[0.07143913] | Label: 0| Elapsed: 3.05
> QA_Iteration721-6| Output Layer: [-2.4344153] | Score:[0.08401846] | Label: 0| Elapsed: 2.93
> QA_Iteration721-7| Output Layer: [-3.1041017] | Score:[0.04388751] | Label: 0| Elapsed: 3.01
> QA_Iteration721-8| Output Layer: [-2.4373019] | Score:[0.08378616] | Label: 0| Elapsed: 3.20
> QA_Iteration721-9| Output Layer: [-3.1923833] | Score:[0.04025274] | Label: 0| Elapsed: 4.06
> QA_Iteration721-10| Output Layer: [-3.1111684] | Score:[0.0435851] | Label: 0| Elapsed: 3.71
> QA_Iteration721-11| Output Layer: [-2.3832672] | Score:[0.08823859] | Label: 0| Elapsed: 3.04
> QA_Iteration721-12| Output Layer: [-3.056961] | Score:[0.04595797] | Label: 0| Elapsed: 2.94
> QA_Iteration721-13| Output Layer: [-3.0069382] | Score:[0.04825938] | Label: 0| Elapsed: 2.99
> QA_Iteration721-14| Output Layer: [-2.9803755] | Score:[0.04952681] | Label: 0| Elapsed: 3.03
> QA_Iteration721-15| Output Layer: [-3.08944] | Score:[0.04452148] | Label: 0| Elapsed: 2.95
> QA_Iteration721-16| Output Layer: [-2.4148898] | Score:[0.08560614] | Label: 0| Elapsed: 3.55
> QA_Iteration721-17| Output Layer: [-2.2483213] | Score:[0.10036673] | Label: 0| Elapsed: 2.92
> QA_Iteration721-18| Output Layer: [-3.1343713] | Score:[0.04260642] | Label: 0| Elapsed: 2.91
> QA_Iteration721-19| Output Layer: [-2.4403083] | Score:[0.08354485] | Label: 0| Elapsed: 2.94
> QA_Iteration721-20| Output Layer: [-2.53575] | Score:[0.07622216] | Label: 0| Elapsed: 3.49
> QA_Iteration721-21| Output Layer: [-3.225009] | Score:[0.03898552] | Label: 0| Elapsed: 2.91
> QA_Iteration721-22| Output Layer: [-2.5481026] | Score:[2.6234233] | Label: 1| Elapsed: 2.90
> QA_Iteration721-23| Output Layer: [-2.4184153] | Score:[0.08531737] | Label: 0| Elapsed: 2.93
> QA_Iteration721-24| Output Layer: [-3.2488546] | Score:[3.2869387] | Label: 1| Elapsed: 2.90
> QA_Iteration721-25| Output Layer: [-2.2603445] | Score:[0.09922481] | Label: 0| Elapsed: 2.91
> QA_Iteration722-0| Output Layer: [-3.3592718] | Score:[3.393442] | Label: 1| Elapsed: 2.92
> QA_Iteration722-1| Output Layer: [-2.908607] | Score:[0.05311571] | Label: 0| Elapsed: 2.94
> QA_Iteration722-2| Output Layer: [-2.1652822] | Score:[0.10860106] | Label: 0| Elapsed: 2.92
> QA_Iteration722-3| Output Layer: [-2.2295673] | Score:[0.10217291] | Label: 0| Elapsed: 2.92
> QA_Iteration723-0| Output Layer: [-3.0068336] | Score:[0.04826432] | Label: 0| Elapsed: 3.04
> QA_Iteration723-1| Output Layer: [-2.8666863] | Score:[0.05532791] | Label: 0| Elapsed: 3.72
> QA_Iteration723-2| Output Layer: [-2.1029425] | Score:[0.11519893] | Label: 0| Elapsed: 3.04
> QA_Iteration723-3| Output Layer: [-3.0050638] | Score:[0.04834777] | Label: 0| Elapsed: 2.93
> QA_Iteration723-4| Output Layer: [-2.8655918] | Score:[0.05538686] | Label: 0| Elapsed: 2.97
> QA_Iteration723-5| Output Layer: [-3.4088461] | Score:[0.032544] | Label: 0| Elapsed: 3.03
> QA_Iteration723-6| Output Layer: [-2.552305] | Score:[0.07501646] | Label: 0| Elapsed: 2.93
> QA_Iteration723-7| Output Layer: [-2.6808777] | Score:[0.0662586] | Label: 0| Elapsed: 3.73
> QA_Iteration724-0| Output Layer: [-2.4802604] | Score:[2.5606613] | Label: 1| Elapsed: 2.93
> QA_Iteration724-1| Output Layer: [-2.0812988] | Score:[0.11757684] | Label: 0| Elapsed: 2.90
> QA_Iteration724-2| Output Layer: [-1.444151] | Score:[0.2118369] | Label: 0| Elapsed: 2.94
> QA_Iteration724-3| Output Layer: [-1.1355287] | Score:[0.27857995] | Label: 0| Elapsed: 2.92
> QA_Iteration724-4| Output Layer: [-1.330318] | Score:[1.5649103] | Label: 1| Elapsed: 3.57
> QA_Iteration725-0| Output Layer: [-1.3389474] | Score:[0.23279399] | Label: 0| Elapsed: 3.23
> QA_Iteration725-1| Output Layer: [-2.605118] | Score:[0.07129169] | Label: 0| Elapsed: 3.62
> QA_Iteration725-2| Output Layer: [-1.7771107] | Score:[0.15625656] | Label: 0| Elapsed: 3.05
> QA_Iteration726-0| Output Layer: [-3.210731] | Score:[0.0395352] | Label: 0| Elapsed: 2.94
> QA_Iteration726-1| Output Layer: [-1.9372125] | Score:[0.13462275] | Label: 0| Elapsed: 2.90
> QA_Iteration726-2| Output Layer: [-2.7098145] | Score:[0.06442834] | Label: 0| Elapsed: 2.91
> QA_Iteration726-3| Output Layer: [-3.1868098] | Score:[0.04047323] | Label: 0| Elapsed: 2.94
> QA_Iteration726-4| Output Layer: [-1.9825178] | Score:[0.12902805] | Label: 0| Elapsed: 2.91
> QA_Iteration726-5| Output Layer: [-2.1859598] | Score:[0.10649272] | Label: 0| Elapsed: 2.92
> QA_Iteration726-6| Output Layer: [-2.9878328] | Score:[0.04916774] | Label: 0| Elapsed: 3.63
> QA_Iteration726-7| Output Layer: [-1.936853] | Score:[0.13466802] | Label: 0| Elapsed: 2.91
> QA_Iteration727-0| Output Layer: [-2.2848847] | Score:[0.09693231] | Label: 0| Elapsed: 2.91
> QA_Iteration727-1| Output Layer: [-2.1619203] | Score:[0.10894756] | Label: 0| Elapsed: 2.91
> QA_Iteration727-2| Output Layer: [-1.9478688] | Score:[0.13328677] | Label: 0| Elapsed: 3.50
> QA_Iteration728-0| Output Layer: [-3.2387705] | Score:[0.03846281] | Label: 0| Elapsed: 2.94
> QA_Iteration728-1| Output Layer: [-1.7302707] | Score:[0.16316967] | Label: 0| Elapsed: 2.91
> QA_Iteration728-2| Output Layer: [-2.7512443] | Score:[0.06189287] | Label: 0| Elapsed: 3.54
> QA_Iteration728-3| Output Layer: [-2.693106] | Score:[0.06547911] | Label: 0| Elapsed: 2.94
> QA_Iteration728-4| Output Layer: [-2.7539148] | Score:[0.0617328] | Label: 0| Elapsed: 3.07
> QA_Iteration729-0| Output Layer: [-1.9088624] | Score:[0.13823812] | Label: 0| Elapsed: 3.72
> QA_Iteration729-1| Output Layer: [-2.8857832] | Score:[0.05430925] | Label: 0| Elapsed: 3.03
> QA_Iteration729-2| Output Layer: [-1.4777956] | Score:[0.20550086] | Label: 0| Elapsed: 2.93
> QA_Iteration729-3| Output Layer: [-1.6167572] | Score:[0.18110539] | Label: 0| Elapsed: 2.99
> QA_Iteration729-4| Output Layer: [-1.6541746] | Score:[0.17500307] | Label: 0| Elapsed: 3.17
> QA_Iteration729-5| Output Layer: [-2.3894567] | Score:[0.08771731] | Label: 0| Elapsed: 4.05
> QA_Iteration729-6| Output Layer: [-1.5946437] | Score:[0.1848025] | Label: 0| Elapsed: 3.73
> QA_Iteration729-7| Output Layer: [-2.5803108] | Score:[0.07301851] | Label: 0| Elapsed: 3.02
> QA_Iteration729-8| Output Layer: [-2.445343] | Score:[0.08314226] | Label: 0| Elapsed: 2.92
> QA_Iteration729-9| Output Layer: [-3.1216269] | Score:[0.04314128] | Label: 0| Elapsed: 2.97
> QA_Iteration729-10| Output Layer: [-2.00377] | Score:[0.12647934] | Label: 0| Elapsed: 3.03
> QA_Iteration729-11| Output Layer: [-2.6819348] | Score:[0.06619086] | Label: 0| Elapsed: 2.94
> QA_Iteration729-12| Output Layer: [-2.1720216] | Score:[0.10790958] | Label: 0| Elapsed: 3.50
> QA_Iteration729-13| Output Layer: [-2.2100854] | Score:[0.10408185] | Label: 0| Elapsed: 2.92
> QA_Iteration729-14| Output Layer: [-2.3773108] | Score:[0.08874303] | Label: 0| Elapsed: 3.06
> QA_Iteration729-15| Output Layer: [-3.4990008] | Score:[0.02977972] | Label: 0| Elapsed: 3.73
> QA_Iteration729-16| Output Layer: [-2.4589188] | Score:[0.08206593] | Label: 0| Elapsed: 3.03
> QA_Iteration729-17| Output Layer: [-3.347303] | Score:[0.03457446] | Label: 0| Elapsed: 2.93
> QA_Iteration729-18| Output Layer: [-3.0776322] | Score:[0.04503857] | Label: 0| Elapsed: 2.99
> QA_Iteration729-19| Output Layer: [-2.7778497] | Score:[0.06031592] | Label: 0| Elapsed: 3.02
> QA_Iteration730-0| Output Layer: [-3.340167] | Score:[0.0348178] | Label: 0| Elapsed: 2.95
> QA_Iteration730-1| Output Layer: [-3.03125] | Score:[0.04712714] | Label: 0| Elapsed: 2.92
> QA_Iteration730-2| Output Layer: [-3.079855] | Score:[0.04494079] | Label: 0| Elapsed: 3.54
> QA_Iteration730-3| Output Layer: [-3.2361524] | Score:[0.03856172] | Label: 0| Elapsed: 3.06
> QA_Iteration730-4| Output Layer: [-3.313836] | Score:[0.03573037] | Label: 0| Elapsed: 3.72
> QA_Iteration730-5| Output Layer: [-3.523604] | Score:[0.0290664] | Label: 0| Elapsed: 3.04
> QA_Iteration730-6| Output Layer: [-3.760087] | Score:[0.02301483] | Label: 0| Elapsed: 2.93
> QA_Iteration730-7| Output Layer: [-3.264082] | Score:[0.03751928] | Label: 0| Elapsed: 3.00
> QA_Iteration730-8| Output Layer: [-3.6403582] | Score:[0.0259045] | Label: 0| Elapsed: 3.19
> QA_Iteration730-9| Output Layer: [-3.646163] | Score:[0.02575648] | Label: 0| Elapsed: 4.04
> QA_Iteration730-10| Output Layer: [-3.858521] | Score:[0.02087968] | Label: 0| Elapsed: 3.71
> QA_Iteration730-11| Output Layer: [-3.4409254] | Score:[0.03153261] | Label: 0| Elapsed: 3.03
> QA_Iteration730-12| Output Layer: [-3.5439203] | Score:[0.02849008] | Label: 0| Elapsed: 2.94
> QA_Iteration730-13| Output Layer: [-3.5936098] | Score:[0.02712758] | Label: 0| Elapsed: 3.00
> QA_Iteration730-14| Output Layer: [-3.7892184] | Score:[0.02236138] | Label: 0| Elapsed: 3.03
> QA_Iteration730-15| Output Layer: [-3.5355184] | Score:[0.02872704] | Label: 0| Elapsed: 2.94
> QA_Iteration730-16| Output Layer: [-3.4703834] | Score:[0.03063114] | Label: 0| Elapsed: 2.90
> QA_Iteration730-17| Output Layer: [-3.645571] | Score:[0.02577154] | Label: 0| Elapsed: 2.90
> QA_Iteration730-18| Output Layer: [-3.5777726] | Score:[0.02755472] | Label: 0| Elapsed: 2.94
> QA_Iteration731-0| Output Layer: [-3.9542394] | Score:[0.01899176] | Label: 0| Elapsed: 2.90
> QA_Iteration731-1| Output Layer: [-3.3793273] | Score:[3.41283] | Label: 1| Elapsed: 2.92
> QA_Iteration731-2| Output Layer: [-3.942328] | Score:[0.01921715] | Label: 0| Elapsed: 2.91
> QA_Iteration731-3| Output Layer: [-3.7988105] | Score:[0.02215026] | Label: 0| Elapsed: 2.94
> QA_Iteration731-4| Output Layer: [-3.721078] | Score:[0.02391949] | Label: 0| Elapsed: 2.91
> QA_Iteration731-5| Output Layer: [-3.9336834] | Score:[0.01938239] | Label: 0| Elapsed: 2.93
> QA_Iteration731-6| Output Layer: [-3.7062292] | Score:[0.02427301] | Label: 0| Elapsed: 3.04
> QA_Iteration731-7| Output Layer: [-3.7122808] | Score:[0.02412832] | Label: 0| Elapsed: 3.73
> QA_Iteration731-8| Output Layer: [-3.5483735] | Score:[0.02836527] | Label: 0| Elapsed: 3.03
> QA_Iteration731-9| Output Layer: [-3.7567356] | Score:[0.02309121] | Label: 0| Elapsed: 2.93
> QA_Iteration732-0| Output Layer: [-3.2029178] | Score:[0.03983921] | Label: 0| Elapsed: 2.99
> QA_Iteration732-1| Output Layer: [-3.3064408] | Score:[0.03599086] | Label: 0| Elapsed: 3.01
> QA_Iteration733-0| Output Layer: [-3.194699] | Score:[0.04016148] | Label: 0| Elapsed: 2.94
> QA_Iteration733-1| Output Layer: [-3.284337] | Score:[0.03678064] | Label: 0| Elapsed: 3.64
> QA_Iteration733-2| Output Layer: [-3.5065947] | Score:[0.02955773] | Label: 0| Elapsed: 2.91
> QA_Iteration733-3| Output Layer: [-3.1688962] | Score:[0.04118992] | Label: 0| Elapsed: 2.92
> QA_Iteration733-4| Output Layer: [-3.3470268] | Score:[0.03458384] | Label: 0| Elapsed: 2.94
> QA_Iteration733-5| Output Layer: [-3.6100326] | Score:[0.02669156] | Label: 0| Elapsed: 3.64
> QA_Iteration733-6| Output Layer: [-3.3935323] | Score:[0.033038] | Label: 0| Elapsed: 2.91
> QA_Iteration733-7| Output Layer: [-3.2284281] | Score:[0.038855] | Label: 0| Elapsed: 2.91
> QA_Iteration733-8| Output Layer: [-3.2442741] | Score:[0.03825569] | Label: 0| Elapsed: 2.95
> QA_Iteration733-9| Output Layer: [-3.1095898] | Score:[0.04365247] | Label: 0| Elapsed: 3.59
> QA_Iteration734-0| Output Layer: [-3.8979506] | Score:[0.02008047] | Label: 0| Elapsed: 2.90
> QA_Iteration734-1| Output Layer: [-3.9314256] | Score:[0.01942578] | Label: 0| Elapsed: 2.93
> QA_Iteration734-2| Output Layer: [-3.9363427] | Score:[0.01933141] | Label: 0| Elapsed: 3.03
> QA_Iteration734-3| Output Layer: [-3.9412162] | Score:[0.01923832] | Label: 0| Elapsed: 3.72
> QA_Iteration734-4| Output Layer: [-3.9460485] | Score:[0.01914647] | Label: 0| Elapsed: 3.04
> QA_Iteration734-5| Output Layer: [-3.950842] | Score:[0.01905578] | Label: 0| Elapsed: 2.93
> QA_Iteration734-6| Output Layer: [-3.9555984] | Score:[0.01896621] | Label: 0| Elapsed: 2.96
> QA_Iteration734-7| Output Layer: [-3.9603195] | Score:[0.01887771] | Label: 0| Elapsed: 3.02
> QA_Iteration734-8| Output Layer: [-3.9650073] | Score:[0.01879025] | Label: 0| Elapsed: 2.93
> QA_Iteration734-9| Output Layer: [-3.6175551] | Score:[0.02649415] | Label: 0| Elapsed: 3.64
> QA_Iteration734-10| Output Layer: [-3.9744666] | Score:[0.01861499] | Label: 0| Elapsed: 2.94
> QA_Iteration734-11| Output Layer: [-3.979223] | Score:[0.01852746] | Label: 0| Elapsed: 3.05
> QA_Iteration734-12| Output Layer: [-3.9839354] | Score:[0.01844116] | Label: 0| Elapsed: 3.72
> QA_Iteration734-13| Output Layer: [-3.9886062] | Score:[0.01835601] | Label: 0| Elapsed: 3.04
> QA_Iteration734-14| Output Layer: [-3.993238] | Score:[0.01827196] | Label: 0| Elapsed: 2.93
> QA_Iteration734-15| Output Layer: [-3.7162724] | Score:[0.02403334] | Label: 0| Elapsed: 2.99
> QA_Iteration734-16| Output Layer: [-4.0025268] | Score:[0.01810453] | Label: 0| Elapsed: 3.03
> QA_Iteration735-0| Output Layer: [-3.644226] | Score:[0.02580578] | Label: 0| Elapsed: 2.93
> QA_Iteration735-1| Output Layer: [-3.6922493] | Score:[0.02461055] | Label: 0| Elapsed: 2.90
> QA_Iteration735-2| Output Layer: [-4.0168333] | Score:[0.01784965] | Label: 0| Elapsed: 2.92
> QA_Iteration735-3| Output Layer: [-3.6619568] | Score:[3.6873147] | Label: 1| Elapsed: 2.93
> QA_Iteration735-4| Output Layer: [-3.765091] | Score:[0.02290126] | Label: 0| Elapsed: 2.91
> QA_Iteration735-5| Output Layer: [-3.8990908] | Score:[0.02005781] | Label: 0| Elapsed: 2.92
> QA_Iteration735-6| Output Layer: [-3.9339318] | Score:[0.01937762] | Label: 0| Elapsed: 2.91
> QA_Iteration735-7| Output Layer: [-3.6789842] | Score:[0.02493513] | Label: 0| Elapsed: 2.94
> QA_Iteration735-8| Output Layer: [-3.5264187] | Score:[0.02898587] | Label: 0| Elapsed: 2.91
> QA_Iteration735-9| Output Layer: [-3.5261476] | Score:[0.02899362] | Label: 0| Elapsed: 2.93
> QA_Iteration735-10| Output Layer: [-3.565666] | Score:[0.0278857] | Label: 0| Elapsed: 3.04
> QA_Iteration735-11| Output Layer: [-3.645893] | Score:[0.02576335] | Label: 0| Elapsed: 3.73
> QA_Iteration736-0| Output Layer: [-3.290011] | Score:[0.0365763] | Label: 0| Elapsed: 3.03
> QA_Iteration736-1| Output Layer: [-3.6099098] | Score:[0.02669479] | Label: 0| Elapsed: 2.92
> QA_Iteration736-2| Output Layer: [-3.6316166] | Score:[0.026129] | Label: 0| Elapsed: 2.98
> QA_Iteration736-3| Output Layer: [-3.2299533] | Score:[0.03879692] | Label: 0| Elapsed: 3.02
> QA_Iteration736-4| Output Layer: [-3.2848916] | Score:[0.03676062] | Label: 0| Elapsed: 2.94
> QA_Iteration737-0| Output Layer: [-3.761139] | Score:[0.02299091] | Label: 0| Elapsed: 2.91
> QA_Iteration737-1| Output Layer: [-3.1155834] | Score:[3.1589806] | Label: 1| Elapsed: 3.62
> QA_Iteration737-2| Output Layer: [-3.6519442] | Score:[0.0256099] | Label: 0| Elapsed: 3.05
> QA_Iteration737-3| Output Layer: [-3.5111895] | Score:[0.02942421] | Label: 0| Elapsed: 3.69
> QA_Iteration737-4| Output Layer: [-3.0870004] | Score:[0.04462785] | Label: 0| Elapsed: 3.03
> QA_Iteration738-0| Output Layer: [-2.9287965] | Score:[0.05208126] | Label: 0| Elapsed: 2.95
> QA_Iteration738-1| Output Layer: [-3.5754073] | Score:[0.02761908] | Label: 0| Elapsed: 3.01
> QA_Iteration738-2| Output Layer: [-3.5237558] | Score:[0.02906205] | Label: 0| Elapsed: 3.18
> QA_Iteration738-3| Output Layer: [-3.5939238] | Score:[0.02711918] | Label: 0| Elapsed: 4.05
> QA_Iteration738-4| Output Layer: [-3.5693223] | Score:[0.02778533] | Label: 0| Elapsed: 3.71
> QA_Iteration738-5| Output Layer: [-2.9587855] | Score:[0.05058083] | Label: 0| Elapsed: 3.04
> QA_Iteration738-6| Output Layer: [-3.0941002] | Score:[0.04431901] | Label: 0| Elapsed: 2.92
> QA_Iteration738-7| Output Layer: [-3.7118206] | Score:[0.02413929] | Label: 0| Elapsed: 2.99
> QA_Iteration738-8| Output Layer: [-3.3732924] | Score:[0.03370224] | Label: 0| Elapsed: 3.03
> QA_Iteration738-9| Output Layer: [-3.469367] | Score:[0.03066182] | Label: 0| Elapsed: 2.94
